marker,feature,n,median,mad,p10,p90,min,max
h11,outer_r,11,0.8254565206094746,0.00793859115743123,0.7952984571898084,0.8333951117669058,0.7576319119068944,0.8359076167049535
h11,outer_t,11,0.00011584798692948484,0.0012935838668819977,-0.0011777358799525128,0.004211485032743267,-0.027956308058491447,0.017238081975741643
h11,radial_span,11,0.16015890945445999,0.003913578812215546,0.15417852808765575,0.16493399751491278,0.13634012629497494,0.16525812799761208
h11,segmentation_confidence,11,0.892763486736986,0.015842512957674137,0.8736838251128393,0.9203416616776111,0.8642130855571954,0.9298328650538403
h12,angular_residual_deg,11,0.03737734163280493,0.2087894972033837,-0.2681096522773032,0.4325684954444853,-2.2910891520911605,0.9725448889054746
h12,anisotropy,11,2.0456721469926378,0.09010215354771045,1.7938917507629104,2.1981119140824084,1.7935501206302176,4.390759685128515
h12,area_norm,11,0.03059126095721567,0.0012683974750727356,0.02098512082041895,0.033344576523290294,0.020691319681356377,0.03338219470147055
h12,axis_residual_deg,11,-0.053987945298786144,1.908634015262571,-1.962621960561357,10.841826472570588,-3.4252310531327907,18.519491840111222
h12,centre_r,11,0.7223665221262551,0.010263507631315782,0.7051059029555811,0.7349363916184158,0.6680898404614537,0.7371363788654184
h12,centre_t,11,0.0004808766440640859,0.002672697199957754,-0.0034026075482982633,0.005453805022769156,-0.026689775641441975,0.012262706855730547
h12,diameter_over_dial,11,0.19735639218914136,0.004133788888229739,0.16342150871580646,0.2060476484503061,0.16231144892169472,0.20616373404883837
h12,inner_r,11,0.5697290895917424,0.0004349831376871949,0.5692941064540552,0.574110927582363,0.569111877058214,0.5743003732664008
h12,inner_t,11,-0.00880543297869575,0.005117490779379294,-0.014913073716826177,0.006136113311050177,-0.039319564059577844,0.013979639567765994
h12,outer_r,11,0.8221694366397595,0.009625003709117674,0.7964553853462352,0.8337250616113723,0.7515943069587222,0.8355269024821916
h12,outer_t,11,0.041722061501869946,0.044793901620031405,-0.0683480690897821,0.09127806630023984,-0.06888290351634066,0.0953194730523907
h12,radial_span,11,0.250061513251827,0.009363175093144438,0.22666872738804622,0.26234211753214576,0.18248242990050828,0.2657978128904491
h12,segmentation_confidence,11,0.9140008702106739,0.015385511238238947,0.8923026734973153,0.9382870951346245,0.8901473773823656,0.9385694520157728
h12,stage3_apex_r_projective,11,0.5920123812093786,0.007068701691514967,0.5846692131060871,0.6034128290413789,0.5842375777982226,0.6065749410838943
