source_id,physical_watch_id,class_label,provenance,split,factory,local_path,tilt_deg,hour,shape,segmented,confidence,loo_outer_fit_ok,loo_outer_n_peers,loo_outer_residual_px,in_sample_outer_residual_px,angular_residual_deg,clearance_normalized,verdict_state,shape_offset_residual_px
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,2,round,1,0.9139,1,7,5.2960,0.5332,-0.6996,0.3573,POSSIBLE_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,4,round,1,0.8787,1,7,0.8678,0.3225,-0.0058,0.4511,POSSIBLE_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,5,round,1,0.8420,1,7,0.9766,0.1627,0.6278,0.4102,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,7,round,1,0.7604,1,7,2.4925,0.1043,0.8595,0.3374,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,8,round,1,0.8314,1,7,2.0991,0.1355,0.5554,0.3372,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,10,round,1,0.9275,1,7,1.4317,0.0397,0.2401,0.3798,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,11,round,1,0.8739,1,7,1.0413,0.2115,0.5693,0.3855,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,6,baton,1,0.8507,,,,,1.7135,0.3543,POSSIBLE_ISSUE,4.4402
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,9,baton,1,0.7601,,,,,0.9564,0.3870,NO_ISSUE,3.4729
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_02.jpg,11.03322185456376,12,triangle,1,0.9805,,,,,-0.3477,0.3627,NO_ISSUE,8.8240
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,1,round,1,0.8558,1,7,2.8879,1.2454,0.1112,1.0496,POSSIBLE_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,2,round,1,0.9030,1,7,5.8866,0.2170,-0.3124,0.2597,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,4,round,1,0.8822,1,7,1.5741,0.9337,-0.0538,0.4064,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,5,round,1,0.8144,1,7,0.5949,0.6307,0.5306,0.3755,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,7,round,1,0.7987,1,7,2.6356,0.8740,0.0384,0.3322,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,8,round,1,0.8253,1,7,5.0319,1.7681,-0.0129,0.3786,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,10,round,1,0.7027,1,7,11.3192,2.8234,0.8537,0.1129,CLEAR_ANOMALY,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,11,round,1,0.8713,1,7,8.3150,3.1902,0.4617,0.3263,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,6,baton,1,0.8956,,,,,0.4425,0.3627,NO_ISSUE,3.2924
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,9,baton,1,0.8003,,,,,-0.0416,0.3788,NO_ISSUE,3.2358
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_03.jpg,12.618340042428988,12,triangle,1,0.9332,,,,,0.2737,0.9542,POSSIBLE_ISSUE,11.6327
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,1,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,2,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,4,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,5,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,7,round,1,0.7037,0,1,,,1.2056,0.3125,INSUFFICIENT_CONFIDENCE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,8,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,10,round,1,0.5021,0,1,,,2.5026,0.1607,INSUFFICIENT_CONFIDENCE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,11,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,6,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,9,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_04.jpg,12.682462029296445,12,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,1,round,1,0.6716,0,5,,1.2846,-0.0181,0.3165,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,2,round,1,0.8138,0,5,,1.0300,-0.3542,0.2005,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,4,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,5,round,1,0.2841,0,5,,0.2152,-0.9656,0.1803,INSUFFICIENT_CONFIDENCE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,7,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,8,round,1,0.5556,0,5,,0.5042,2.0447,0.5889,CLEAR_ANOMALY,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,10,round,1,0.6465,0,5,,1.3803,0.2090,0.2929,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,11,round,1,0.6486,0,5,,1.3439,0.0566,0.1173,NO_ISSUE,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,6,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,9,,0,,,,,,,,,
rep_cf_QsJT2wk,rep_cf_QsJT2wk,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_QsJT2wk/image_06.jpg,45.71148495644719,12,triangle,1,0.9523,,,,,0.0802,0.3285,NO_ISSUE,4.5324
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,1,round,1,0.8430,1,7,2.4121,0.7718,-0.3272,0.3403,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,2,round,1,0.8556,1,7,2.3533,1.1162,-0.3348,0.3596,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,4,round,1,0.8594,1,7,1.0528,0.3213,0.0862,0.3951,POSSIBLE_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,5,round,1,0.8601,1,7,3.3281,1.5778,0.0566,0.3800,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,7,round,1,0.8648,1,7,10.3653,4.1955,0.0577,0.3539,POSSIBLE_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,8,round,1,0.2707,1,7,14.5056,3.9146,2.2102,0.1668,INSUFFICIENT_CONFIDENCE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,10,round,1,0.8605,1,7,6.7224,2.3422,0.0015,0.3425,POSSIBLE_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,11,round,1,0.8617,1,7,3.0953,1.1638,-0.1352,0.3551,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,6,baton,1,0.7404,,,,,-0.3415,0.3126,POSSIBLE_ISSUE,10.6639
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,9,baton,1,0.8762,,,,,-1.7125,0.3444,POSSIBLE_ISSUE,7.6561
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_01.jpg,5.6154871834164215,12,triangle,1,0.8599,,,,,-0.0216,0.1648,POSSIBLE_ISSUE,16.7697
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,1,round,1,0.8558,1,7,1.7625,0.8190,-0.2747,0.3664,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,2,round,1,0.8524,1,7,3.7040,1.3722,-0.2659,0.3604,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,4,round,1,0.8586,1,7,2.0699,0.3343,0.0542,0.3683,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,5,round,1,0.8646,1,7,2.6270,0.8757,-0.0297,0.3479,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,7,round,1,0.8710,1,7,8.7256,3.6411,-0.1347,0.3427,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,8,round,1,0.3183,1,7,16.0763,3.6195,1.9324,0.1410,INSUFFICIENT_CONFIDENCE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,10,round,1,0.8619,1,7,6.9169,2.4354,-0.0108,0.3518,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,11,round,1,0.8685,1,7,4.0348,1.3283,-0.0975,0.3311,NO_ISSUE,
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,6,baton,1,0.7384,,,,,-0.5223,0.3131,NO_ISSUE,9.5786
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,9,baton,1,0.9103,,,,,2.0094,0.2820,POSSIBLE_ISSUE,10.5883
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,rep,rep_labelled,calibration,Clean,rep/calibration/rep_cf_f71234_Sw2D1Bt/image_02.jpg,6.220537725810149,12,triangle,1,0.8641,,,,,0.0655,0.2910,NO_ISSUE,6.8744
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,1,round,1,0.9353,1,6,0.6147,0.2016,0.2168,0.4148,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,2,round,1,0.9374,1,6,0.8993,0.1370,0.4068,0.4022,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,4,round,1,0.9341,1,6,4.7559,1.0351,0.3918,0.3597,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,5,round,1,0.8718,1,6,4.3880,1.3313,0.3825,0.3460,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,7,round,1,0.9214,1,6,11.2424,1.2044,0.0678,0.2847,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,8,round,1,0.8550,1,6,4.6489,0.8063,-0.1967,0.3566,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,10,,0,,,,,,,,,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,11,round,1,0.9228,1,6,9.8970,0.2881,-0.3288,0.3147,NO_ISSUE,
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,6,baton,1,0.9158,,,,,0.0694,0.3408,NO_ISSUE,10.6659
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,9,baton,1,0.9163,,,,,-0.6600,0.3151,NO_ISSUE,12.6764
rep_arf_m304y61,rep_arf_m304y61,rep,rep_labelled,calibration,ARF,rep/calibration/rep_arf_m304y61/image_01.jpg,3.9127745498026263,12,triangle,1,0.9725,,,,,0.2866,0.3775,NO_ISSUE,4.4571
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,1,round,1,0.7746,0,5,,0.0043,0.1609,0.5734,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,2,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,4,round,1,0.8196,0,5,,0.0025,2.0668,0.5554,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,5,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,7,round,1,0.7963,0,5,,0.0096,2.1205,0.5764,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,8,round,1,0.8564,0,5,,0.0142,1.8082,0.5683,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,10,round,1,0.8565,0,5,,0.0167,0.7819,0.6012,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,11,round,1,0.8187,0,5,,0.0139,0.4216,0.6049,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,6,baton,1,0.9232,,,,,3.2928,0.6106,NO_ISSUE,4.3363
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,9,baton,1,0.9366,,,,,1.4141,0.5621,NO_ISSUE,5.9218
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_00.jpg,6.207082200907819,12,triangle,1,0.8991,,,,,0.5717,0.6378,POSSIBLE_ISSUE,4.6300
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,1,round,1,0.7752,0,5,,0.0253,0.0724,0.5978,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,2,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,4,round,1,0.8278,0,5,,0.0146,1.8841,0.5642,POSSIBLE_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,5,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,7,round,1,0.8387,0,5,,0.0610,1.9908,0.5754,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,8,round,1,0.8788,0,5,,0.0853,1.5967,0.5945,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,10,round,1,0.8586,0,5,,0.0947,0.7345,0.6096,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,11,round,1,0.8428,0,5,,0.0805,0.2483,0.6154,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,6,baton,1,0.9181,,,,,2.6545,0.6280,NO_ISSUE,4.5397
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,9,baton,1,0.9295,,,,,1.1798,0.5978,NO_ISSUE,5.4193
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_02.jpg,5.806008392913971,12,triangle,1,0.9007,,,,,0.3712,0.6133,NO_ISSUE,12.7948
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,1,round,1,0.8455,1,6,3.4395,0.2350,-1.4114,0.6071,POSSIBLE_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,2,round,1,0.8322,1,6,2.1445,0.2099,-0.7379,0.6192,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,4,round,1,0.8324,1,6,3.1571,0.0754,0.5161,0.5827,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,5,,0,,,,,,,,,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,7,round,1,0.7811,1,6,2.1607,0.0790,1.0167,0.5981,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,8,round,1,0.8718,1,6,2.0647,0.0574,0.2786,0.6027,NO_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,10,round,1,0.8631,1,6,1.6735,0.0887,-0.8883,0.6618,POSSIBLE_ISSUE,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,11,round,1,0.8224,1,6,3.7919,0.1702,-1.1968,0.4623,CLEAR_ANOMALY,
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,6,baton,1,0.9287,,,,,1.1568,0.5960,NO_ISSUE,3.9908
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,9,baton,1,0.9150,,,,,-0.2755,0.4954,POSSIBLE_ISSUE,11.1002
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,rep,rep_labelled,calibration,C+ Factory,rep/calibration/rep_cplus_wEYZOyK/image_03.jpg,6.516768126929766,12,triangle,1,0.9009,,,,,-1.3997,0.5435,NO_ISSUE,14.8746
