source_id,physical_watch_id,tilt_deg,angle_deg,n_edge_pixels,resid_vs_ticksonly_H_px,implied_canonical_radius_via_ticksonly_H
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,112.50,17,1.269,1.0133
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,120.00,18,1.239,1.0160
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,127.50,19,1.381,1.0187
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,135.00,20,1.729,1.0206
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,142.50,20,1.543,1.0196
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,150.00,18,1.771,1.0209
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,157.50,16,1.713,1.0206
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,165.00,11,2.170,1.0233
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,172.50,11,2.455,1.0234
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,180.00,14,1.388,1.0176
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-172.50,13,0.907,1.0059
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-165.00,13,1.218,1.0176
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-157.50,10,1.458,1.0188
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-150.00,17,1.590,1.0199
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-142.50,16,2.210,1.0230
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-135.00,20,2.372,1.0238
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-127.50,19,2.635,1.0255
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-120.00,16,2.676,1.0266
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-112.50,18,2.831,1.0278
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-105.00,14,2.439,1.0235
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-97.50,13,2.580,1.0264
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-90.00,13,3.619,1.0328
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-82.50,11,1.779,1.0209
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-75.00,14,2.880,1.0269
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-67.50,11,2.953,1.0269
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-60.00,11,2.587,1.0263
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-52.50,13,0.904,1.0150
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-45.00,19,1.066,1.0166
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-37.50,18,1.066,1.0163
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-30.00,13,1.237,1.0178
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-22.50,12,0.539,1.0073
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-15.00,10,2.217,0.9961
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.214,-7.50,14,1.842,0.9996
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,0.00,12,3.329,1.0026
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,7.50,15,3.065,0.9960
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,15.00,9,4.928,0.9886
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,22.50,17,4.185,0.9933
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,30.00,14,2.356,0.9994
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,37.50,22,2.767,1.0000
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,45.00,30,1.178,1.0052
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,52.50,31,0.892,1.0083
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,60.00,28,1.790,1.0029
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,67.50,23,1.311,1.0063
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,75.00,19,1.285,1.0056
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,82.50,21,1.352,1.0060
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,90.00,10,3.747,0.9960
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,97.50,12,4.195,0.9929
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,105.00,13,3.581,0.9952
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,112.50,24,3.219,0.9966
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,120.00,14,2.340,0.9997
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,127.50,20,3.241,0.9968
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,135.00,12,2.211,1.0002
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,142.50,15,2.968,0.9985
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,150.00,19,1.872,1.0038
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,157.50,13,2.232,1.0198
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,165.00,7,1.583,1.0140
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,172.50,14,1.302,1.0109
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,180.00,10,3.520,1.0185
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-172.50,15,3.504,1.0238
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-165.00,14,3.841,1.0275
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-157.50,23,1.718,1.0173
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-150.00,21,4.011,0.9922
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-142.50,23,1.883,1.0175
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-135.00,18,2.195,1.0179
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-127.50,27,0.852,1.0116
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-120.00,26,2.092,1.0192
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-112.50,23,1.328,1.0122
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-105.00,31,0.885,1.0138
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-97.50,26,0.496,1.0104
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-90.00,11,1.103,1.0148
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-82.50,23,1.219,1.0045
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-75.00,19,1.305,1.0043
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-67.50,19,0.930,1.0091
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-60.00,10,0.614,1.0127
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-52.50,19,1.439,1.0044
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-45.00,23,0.931,1.0106
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-37.50,17,1.239,1.0113
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-30.00,24,1.445,1.0037
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-22.50,24,2.324,1.0001
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-15.00,25,1.830,1.0032
rep_cf_f71234_Sw2D1Bt,rep_cf_f71234_Sw2D1Bt,6.221,-7.50,9,4.848,0.9888
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,0.00,11,3.961,0.9897
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,15.00,12,3.067,0.9986
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,22.50,4,6.795,1.0174
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,30.00,21,1.171,1.0056
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,45.00,9,1.452,1.0044
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,52.50,6,5.211,1.0194
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,60.00,18,0.948,1.0053
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,67.50,5,2.343,1.0052
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,75.00,17,1.844,1.0192
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,82.50,7,5.149,1.0141
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,90.00,14,1.538,1.0027
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,97.50,8,3.299,0.9999
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,105.00,13,3.064,1.0262
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,112.50,9,4.789,1.0187
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,120.00,12,4.264,1.0327
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,127.50,5,6.183,1.0295
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,135.00,15,2.496,1.0206
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,142.50,4,3.698,1.0107
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,150.00,15,1.350,1.0045
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,157.50,4,5.488,1.0211
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,165.00,9,2.290,1.0156
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,172.50,13,2.694,1.0078
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,180.00,17,3.375,1.0285
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-165.00,10,3.285,1.0057
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-157.50,9,0.517,1.0123
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-150.00,15,1.280,1.0052
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-142.50,12,3.507,1.0001
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-135.00,10,3.706,1.0055
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-127.50,22,0.645,1.0078
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-120.00,19,2.611,0.9973
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-112.50,9,5.217,0.9893
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-105.00,9,4.128,0.9984
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-97.50,5,4.636,1.0203
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-90.00,13,2.263,0.9980
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-75.00,8,4.797,1.0015
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-67.50,12,5.176,0.9846
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-60.00,20,3.795,0.9900
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-45.00,9,4.336,0.9980
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-37.50,7,3.435,1.0030
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-30.00,14,3.930,0.9893
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-15.00,11,4.333,0.9936
rep_cplus_wEYZOyK,rep_cplus_wEYZOyK,6.517,-7.50,7,5.759,1.0017
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,0.00,18,0.744,1.0069
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,7.50,11,3.606,1.0070
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,15.00,8,4.797,1.0066
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,30.00,18,0.594,1.0117
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,37.50,6,3.096,1.0122
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,45.00,10,3.673,1.0154
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,60.00,17,2.631,1.0203
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,67.50,17,0.854,1.0073
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,75.00,10,2.939,1.0196
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,90.00,15,1.045,1.0148
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,97.50,9,4.267,1.0237
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,105.00,15,2.427,1.0173
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,120.00,16,2.945,1.0252
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,127.50,11,3.871,1.0219
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,135.00,15,1.493,1.0159
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,142.50,7,6.994,1.0214
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,150.00,15,0.545,1.0101
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,157.50,10,4.680,1.0258
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,165.00,12,2.880,1.0227
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,172.50,4,6.632,1.0125
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,180.00,15,4.323,1.0314
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-172.50,7,3.921,1.0134
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-165.00,16,1.534,1.0178
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-157.50,19,1.333,1.0068
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-150.00,8,1.729,1.0088
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-142.50,19,1.190,1.0041
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-135.00,14,1.516,1.0152
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-127.50,18,0.971,1.0048
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-120.00,13,2.341,0.9977
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-112.50,19,1.509,1.0046
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-105.00,14,1.790,1.0113
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-90.00,8,3.392,0.9922
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-75.00,12,1.142,1.0107
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-60.00,19,1.725,1.0009
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-52.50,4,6.464,0.9852
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-45.00,9,3.647,1.0023
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-30.00,16,1.846,1.0189
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-22.50,10,4.276,1.0166
rep_vsf_HCz9EAj,rep_vsf_HCz9EAj,6.640,-15.00,7,3.417,1.0121
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,0.00,9,0.679,1.0038
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,7.50,11,0.529,1.0050
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,15.00,13,1.121,0.9999
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,22.50,17,1.222,1.0014
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,30.00,13,0.332,1.0127
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,37.50,13,0.350,1.0133
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,45.00,11,0.255,1.0114
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,52.50,15,0.403,1.0093
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,60.00,13,0.368,1.0136
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,67.50,13,0.443,1.0143
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,75.00,8,0.500,1.0148
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,82.50,4,2.391,1.0159
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,142.50,13,0.697,1.0034
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,150.00,11,1.005,1.0023
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,157.50,12,1.069,1.0001
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,165.00,8,1.295,0.9979
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,172.50,9,1.547,0.9957
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,180.00,18,3.217,0.9801
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-172.50,10,1.757,0.9937
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-165.00,8,2.188,0.9899
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-157.50,11,2.468,0.9872
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-150.00,25,2.948,0.9828
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-142.50,20,1.382,0.9978
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-135.00,23,0.776,1.0035
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-127.50,20,1.203,0.9992
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-120.00,27,2.719,0.9854
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-112.50,11,2.363,0.9884
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-105.00,14,0.799,1.0028
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-97.50,17,0.654,1.0041
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-90.00,9,2.718,0.9851
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-82.50,16,0.582,1.0048
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-75.00,12,1.444,0.9969
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-67.50,15,1.394,0.9971
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-60.00,13,1.291,0.9980
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-52.50,16,0.673,1.0037
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-45.00,18,0.474,1.0057
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-37.50,15,1.339,0.9976
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-30.00,19,1.899,0.9930
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-22.50,10,1.207,1.0036
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-15.00,10,0.772,1.0027
rep_vsf_sh7PSsh,rep_vsf_sh7PSsh,6.768,-7.50,11,0.823,1.0040
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,0.00,11,1.729,1.0112
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,7.50,5,3.251,1.0302
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,15.00,6,3.519,1.0324
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,22.50,10,3.676,1.0264
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,30.00,22,1.665,1.0206
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,37.50,22,0.498,1.0069
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,45.00,12,2.370,1.0203
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,52.50,21,0.514,1.0122
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,60.00,21,0.773,1.0142
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,67.50,20,0.479,1.0101
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,75.00,15,1.168,1.0098
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,82.50,16,0.850,1.0047
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,90.00,14,1.792,1.0197
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,97.50,8,3.023,1.0292
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,105.00,9,3.063,1.0294
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,112.50,8,3.138,1.0295
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,120.00,8,3.122,1.0295
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,127.50,9,2.892,1.0284
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,135.00,9,1.751,1.0205
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,157.50,7,4.250,1.0370
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,165.00,10,2.227,1.0242
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,172.50,22,1.207,1.0026
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,180.00,9,1.595,1.0007
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-172.50,14,0.874,1.0047
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-165.00,9,3.585,1.0312
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-157.50,16,0.727,1.0147
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-150.00,18,1.909,1.0223
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-142.50,17,1.152,1.0174
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-135.00,12,3.185,1.0285
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-127.50,15,1.813,1.0166
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-120.00,16,2.107,1.0236
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-112.50,9,3.373,1.0281
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-105.00,6,4.608,1.0392
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-97.50,6,4.221,1.0368
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-90.00,9,4.220,1.0370
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-82.50,9,4.268,1.0373
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-75.00,6,4.303,1.0374
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-67.50,13,3.067,1.0274
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-60.00,20,1.763,1.0209
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-52.50,20,1.641,1.0200
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-45.00,9,4.000,1.0354
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-37.50,10,3.630,1.0328
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-30.00,9,3.521,1.0320
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-22.50,7,3.789,1.0329
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-15.00,6,3.440,1.0318
rep_cf_bpdi5xV,rep_cf_bpdi5xV,6.788,-7.50,5,2.784,1.0271
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,0.00,6,3.526,1.0209
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,7.50,3,4.096,1.0151
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,15.00,8,2.876,1.0192
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,22.50,29,2.725,1.0170
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,30.00,17,1.672,1.0095
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,37.50,14,3.201,1.0138
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,45.00,11,5.995,1.0292
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,52.50,19,0.666,1.0099
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,60.00,22,2.191,1.0171
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,67.50,14,2.657,1.0148
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,75.00,17,0.447,1.0089
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,82.50,14,3.638,1.0190
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,90.00,5,2.808,1.0039
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,97.50,9,2.866,1.0073
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,105.00,9,4.320,1.0239
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,112.50,11,3.529,1.0214
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,120.00,19,1.991,1.0164
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,127.50,17,2.060,1.0166
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,135.00,16,0.597,1.0100
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,142.50,12,0.379,1.0096
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,150.00,8,6.505,1.0309
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,157.50,16,2.477,1.0164
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,165.00,15,4.431,1.0237
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,172.50,16,1.897,1.0160
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,180.00,13,8.874,1.0383
gen_wex_e99gXKb,gen_wex_e99gXKb,6.877,-172.50,16,4.319,1.0167
