source_class,feature,n,median,mad,p10,p90,min,max
auction_house,h12.stage3_symmetry_axis_angular_deviation_deg,8,-0.362589666949354,0.19933449807720965,-0.8611198592098405,-0.011122477672441566,-1.2902851548249246,0.2636285412518471
auction_house,h12.stage3_triangle_height_over_minute_track_r,8,0.2558545591868546,0.03769109018512043,0.20785822189473752,0.2972774942833545,0.19537279635101104,0.30346182736475846
auction_house,n_markers_segmented,8,11.0,0.0,7.55,11.0,6.5,11.0
auction_house,pose_confidence,8,0.8925312832498546,0.061802313300469425,0.651024086411513,0.9522651369051772,0.5959168852475261,0.9595047456631912
auction_house,tilt_deg,8,5.462968100171436,0.5492411558475743,4.843240535589208,7.135594696690638,4.785115222569336,7.393623839658055
established_dealer,date_dx_window,1,-0.05698492787569315,0.0,-0.05698492787569315,-0.05698492787569315,-0.05698492787569315,-0.05698492787569315
established_dealer,date_dy_window,1,0.009320555339216436,0.0,0.009320555339216436,0.009320555339216436,0.009320555339216436,0.009320555339216436
established_dealer,date_offset_norm,1,0.05774214021691044,0.0,0.05774214021691044,0.05774214021691044,0.05774214021691044,0.05774214021691044
established_dealer,date_window_h_px,1,49.0,0.0,49.0,49.0,49.0,49.0
established_dealer,date_window_w_px,1,57.0,0.0,57.0,57.0,57.0,57.0
established_dealer,dial_radius_px,1,212.74521240234384,0.0,212.74521240234384,212.74521240234384,212.74521240234384,212.74521240234384
established_dealer,h01.angular_residual_deg,1,-0.27263146363071655,0.0,-0.27263146363071655,-0.27263146363071655,-0.27263146363071655,-0.27263146363071655
established_dealer,h01.anisotropy,1,1.1920041551600553,0.0,1.1920041551600553,1.1920041551600553,1.1920041551600553,1.1920041551600553
established_dealer,h01.area_norm,1,0.017564975063190946,0.0,0.017564975063190946,0.017564975063190946,0.017564975063190946,0.017564975063190946
established_dealer,h01.centre_r,1,0.7522206358999906,0.0,0.7522206358999906,0.7522206358999906,0.7522206358999906,0.7522206358999906
established_dealer,h01.centre_t,1,-0.003579331016460685,0.0,-0.003579331016460685,-0.003579331016460685,-0.003579331016460685,-0.003579331016460685
established_dealer,h01.diameter_over_dial,1,0.14954738664631262,0.0,0.14954738664631262,0.14954738664631262,0.14954738664631262,0.14954738664631262
established_dealer,h01.inner_r,1,0.6726486702250689,0.0,0.6726486702250689,0.6726486702250689,0.6726486702250689,0.6726486702250689
established_dealer,h01.inner_t,1,-0.02649039334193204,0.0,-0.02649039334193204,-0.02649039334193204,-0.02649039334193204,-0.02649039334193204
established_dealer,h01.outer_r,1,0.8284057460795093,0.0,0.8284057460795093,0.8284057460795093,0.8284057460795093,0.8284057460795093
established_dealer,h01.outer_t,1,0.0039938159404979134,0.0,0.0039938159404979134,0.0039938159404979134,0.0039938159404979134,0.0039938159404979134
established_dealer,h01.radial_span,1,0.15575707585444043,0.0,0.15575707585444043,0.15575707585444043,0.15575707585444043,0.15575707585444043
established_dealer,h01.segmentation_confidence,1,0.913174614448353,0.0,0.913174614448353,0.913174614448353,0.913174614448353,0.913174614448353
established_dealer,h02.angular_residual_deg,1,1.9848149025787158,0.0,1.9848149025787158,1.9848149025787158,1.9848149025787158,1.9848149025787158
established_dealer,h02.anisotropy,1,3.4572010379772244,0.0,3.4572010379772244,3.4572010379772244,3.4572010379772244,3.4572010379772244
established_dealer,h02.area_norm,1,0.008020233896777753,0.0,0.008020233896777753,0.008020233896777753,0.008020233896777753,0.008020233896777753
established_dealer,h02.centre_r,1,0.7609731261275392,0.0,0.7609731261275392,0.7609731261275392,0.7609731261275392,0.7609731261275392
established_dealer,h02.centre_t,1,0.02637184238200807,0.0,0.02637184238200807,0.02637184238200807,0.02637184238200807,0.02637184238200807
established_dealer,h02.diameter_over_dial,1,0.10105285228731956,0.0,0.10105285228731956,0.10105285228731956,0.10105285228731956,0.10105285228731956
established_dealer,h02.inner_r,1,0.6741242192718406,0.0,0.6741242192718406,0.6741242192718406,0.6741242192718406,0.6741242192718406
