source_class,feature,n,median,mad,p10,p90,min,max
IDWX,h04.inner_t,1,0.05985672297061251,0.0,0.05985672297061251,0.05985672297061251,0.05985672297061251,0.05985672297061251
IDWX,h04.outer_r,1,0.7937409525640186,0.0,0.7937409525640186,0.7937409525640186,0.7937409525640186,0.7937409525640186
IDWX,h04.outer_t,1,0.0299169856095578,0.0,0.0299169856095578,0.0299169856095578,0.0299169856095578,0.0299169856095578
IDWX,h04.radial_span,1,0.13187925450103566,0.0,0.13187925450103566,0.13187925450103566,0.13187925450103566,0.13187925450103566
IDWX,h04.segmentation_confidence,1,0.7189817085033603,0.0,0.7189817085033603,0.7189817085033603,0.7189817085033603,0.7189817085033603
IDWX,h05.angular_residual_deg,1,0.3427926995445816,0.0,0.3427926995445816,0.3427926995445816,0.3427926995445816,0.3427926995445816
IDWX,h05.anisotropy,1,1.0113988445031417,0.0,1.0113988445031417,1.0113988445031417,1.0113988445031417,1.0113988445031417
IDWX,h05.area_norm,1,0.013592754600071668,0.0,0.013592754600071668,0.013592754600071668,0.013592754600071668,0.013592754600071668
IDWX,h05.centre_r,1,0.7135621903772774,0.0,0.7135621903772774,0.7135621903772774,0.7135621903772774,0.7135621903772774
IDWX,h05.centre_t,1,0.004269194522789621,0.0,0.004269194522789621,0.004269194522789621,0.004269194522789621,0.004269194522789621
IDWX,h05.diameter_over_dial,1,0.13155543576261697,0.0,0.13155543576261697,0.13155543576261697,0.13155543576261697,0.13155543576261697
IDWX,h05.inner_r,1,0.6468775440713467,0.0,0.6468775440713467,0.6468775440713467,0.6468775440713467,0.6468775440713467
IDWX,h05.inner_t,1,0.0006633144911621924,0.0,0.0006633144911621924,0.0006633144911621924,0.0006633144911621924,0.0006633144911621924
IDWX,h05.outer_r,1,0.780076248755455,0.0,0.780076248755455,0.780076248755455,0.780076248755455,0.780076248755455
IDWX,h05.outer_t,1,0.006207375527500614,0.0,0.006207375527500614,0.006207375527500614,0.006207375527500614,0.006207375527500614
IDWX,h05.radial_span,1,0.13319870468410833,0.0,0.13319870468410833,0.13319870468410833,0.13319870468410833,0.13319870468410833
IDWX,h05.segmentation_confidence,1,0.9481840347256076,0.0,0.9481840347256076,0.9481840347256076,0.9481840347256076,0.9481840347256076
IDWX,h06.angular_residual_deg,1,0.05205542456670287,0.0,0.05205542456670287,0.05205542456670287,0.05205542456670287,0.05205542456670287
IDWX,h06.anisotropy,1,8.85731577499569,0.0,8.85731577499569,8.85731577499569,8.85731577499569,8.85731577499569
IDWX,h06.area_norm,1,0.017191303468216738,0.0,0.017191303468216738,0.017191303468216738,0.017191303468216738,0.017191303468216738
IDWX,h06.axis_residual_deg,1,0.7086639155061221,0.0,0.7086639155061221,0.7086639155061221,0.7086639155061221,0.7086639155061221
IDWX,h06.centre_r,1,0.672017029381279,0.0,0.672017029381279,0.672017029381279,0.672017029381279,0.672017029381279
IDWX,h06.centre_t,1,0.000610553546928501,0.0,0.000610553546928501,0.000610553546928501,0.000610553546928501,0.000610553546928501
IDWX,h06.diameter_over_dial,1,0.1479481240208077,0.0,0.1479481240208077,0.1479481240208077,0.1479481240208077,0.1479481240208077
IDWX,h06.inner_r,1,0.5570417378770784,0.0,0.5570417378770784,0.5570417378770784,0.5570417378770784,0.5570417378770784
IDWX,h06.inner_t,1,-0.021543941679642284,0.0,-0.021543941679642284,-0.021543941679642284,-0.021543941679642284,-0.021543941679642284
IDWX,h06.outer_r,1,0.7868512461300674,0.0,0.7868512461300674,0.7868512461300674,0.7868512461300674,0.7868512461300674
IDWX,h06.outer_t,1,0.005007019747134533,0.0,0.005007019747134533,0.005007019747134533,0.005007019747134533,0.005007019747134533
IDWX,h06.radial_span,1,0.22980950825298896,0.0,0.22980950825298896,0.22980950825298896,0.22980950825298896,0.22980950825298896
IDWX,h06.segmentation_confidence,1,0.9745794601536679,0.0,0.9745794601536679,0.9745794601536679,0.9745794601536679,0.9745794601536679
IDWX,h07.angular_residual_deg,1,-0.006778993898592489,0.0,-0.006778993898592489,-0.006778993898592489,-0.006778993898592489,-0.006778993898592489
IDWX,h07.anisotropy,1,1.008580857944383,0.0,1.008580857944383,1.008580857944383,1.008580857944383,1.008580857944383
IDWX,h07.area_norm,1,0.013338832739474882,0.0,0.013338832739474882,0.013338832739474882,0.013338832739474882,0.013338832739474882
IDWX,h07.centre_r,1,0.7127445029148032,0.0,0.7127445029148032,0.7127445029148032,0.7127445029148032,0.7127445029148032
IDWX,h07.centre_t,1,-8.432891043846924e-05,0.0,-8.432891043846924e-05,-8.432891043846924e-05,-8.432891043846924e-05,-8.432891043846924e-05
IDWX,h07.diameter_over_dial,1,0.13032087064053663,0.0,0.13032087064053663,0.13032087064053663,0.13032087064053663,0.13032087064053663
IDWX,h07.inner_r,1,0.6473222121699713,0.0,0.6473222121699713,0.6473222121699713,0.6473222121699713,0.6473222121699713
IDWX,h07.inner_t,1,-0.0018067545652126205,0.0,-0.0018067545652126205,-0.0018067545652126205,-0.0018067545652126205,-0.0018067545652126205
IDWX,h07.outer_r,1,0.7782538126389468,0.0,0.7782538126389468,0.7782538126389468,0.7782538126389468,0.7782538126389468
IDWX,h07.outer_t,1,-0.004618709728681392,0.0,-0.004618709728681392,-0.004618709728681392,-0.004618709728681392,-0.004618709728681392
IDWX,h07.radial_span,1,0.13093160046897545,0.0,0.13093160046897545,0.13093160046897545,0.13093160046897545,0.13093160046897545
IDWX,h07.segmentation_confidence,1,0.9439040826220142,0.0,0.9439040826220142,0.9439040826220142,0.9439040826220142,0.9439040826220142
IDWX,h08.angular_residual_deg,1,0.19107491211318006,0.0,0.19107491211318006,0.19107491211318006,0.19107491211318006,0.19107491211318006
IDWX,h08.anisotropy,1,1.1743289236870924,0.0,1.1743289236870924,1.1743289236870924,1.1743289236870924,1.1743289236870924
IDWX,h08.area_norm,1,0.014136306082911661,0.0,0.014136306082911661,0.014136306082911661,0.014136306082911661,0.014136306082911661
IDWX,h08.centre_r,1,0.7140451791035433,0.0,0.7140451791035433,0.7140451791035433,0.7140451791035433,0.7140451791035433
IDWX,h08.centre_t,1,0.0023812683376281396,0.0,0.0023812683376281396,0.0023812683376281396,0.0023812683376281396,0.0023812683376281396
IDWX,h08.diameter_over_dial,1,0.13415999374345303,0.0,0.13415999374345303,0.13415999374345303,0.13415999374345303,0.13415999374345303
IDWX,h08.inner_r,1,0.6458334763579567,0.0,0.6458334763579567,0.6458334763579567,0.6458334763579567,0.6458334763579567
IDWX,h08.inner_t,1,-8.521068021327682e-05,0.0,-8.521068021327682e-05,-8.521068021327682e-05,-8.521068021327682e-05,-8.521068021327682e-05
IDWX,h08.outer_r,1,0.7843531324765121,0.0,0.7843531324765121,0.7843531324765121,0.7843531324765121,0.7843531324765121
IDWX,h08.outer_t,1,0.02745594670403223,0.0,0.02745594670403223,0.02745594670403223,0.02745594670403223,0.02745594670403223
IDWX,h08.radial_span,1,0.13851965611855532,0.0,0.13851965611855532,0.13851965611855532,0.13851965611855532,0.13851965611855532
IDWX,h08.segmentation_confidence,1,0.9116275530533521,0.0,0.9116275530533521,0.9116275530533521,0.9116275530533521,0.9116275530533521
IDWX,h09.angular_residual_deg,1,-0.07935545131113031,0.0,-0.07935545131113031,-0.07935545131113031,-0.07935545131113031,-0.07935545131113031
IDWX,h09.anisotropy,1,8.76697768509663,0.0,8.76697768509663,8.76697768509663,8.76697768509663,8.76697768509663
IDWX,h09.area_norm,1,0.017100050299564767,0.0,0.017100050299564767,0.017100050299564767,0.017100050299564767,0.017100050299564767
IDWX,h09.axis_residual_deg,1,0.5197038363038473,0.0,0.5197038363038473,0.5197038363038473,0.5197038363038473,0.5197038363038473
IDWX,h09.centre_r,1,0.6712268654735655,0.0,0.6712268654735655,0.6712268654735655,0.6712268654735655,0.6712268654735655
IDWX,h09.centre_t,1,-0.0009296591363899536,0.0,-0.0009296591363899536,-0.0009296591363899536,-0.0009296591363899536,-0.0009296591363899536
IDWX,h09.diameter_over_dial,1,0.14755493979655926,0.0,0.14755493979655926,0.14755493979655926,0.14755493979655926,0.14755493979655926
IDWX,h09.inner_r,1,0.5587373005554745,0.0,0.5587373005554745,0.5587373005554745,0.5587373005554745,0.5587373005554745
IDWX,h09.inner_t,1,0.03579973506412072,0.0,0.03579973506412072,0.03579973506412072,0.03579973506412072,0.03579973506412072
IDWX,h09.outer_r,1,0.784627656036838,0.0,0.784627656036838,0.784627656036838,0.784627656036838,0.784627656036838
IDWX,h09.outer_t,1,-0.026383472528971573,0.0,-0.026383472528971573,-0.026383472528971573,-0.026383472528971573,-0.026383472528971573
IDWX,h09.radial_span,1,0.2258903554813635,0.0,0.2258903554813635,0.2258903554813635,0.2258903554813635,0.2258903554813635
IDWX,h09.segmentation_confidence,1,0.974041331267846,0.0,0.974041331267846,0.974041331267846,0.974041331267846,0.974041331267846
IDWX,h10.angular_residual_deg,1,-0.17859419369835905,0.0,-0.17859419369835905,-0.17859419369835905,-0.17859419369835905,-0.17859419369835905
IDWX,h10.anisotropy,1,1.004599698057371,0.0,1.004599698057371,1.004599698057371,1.004599698057371,1.004599698057371
IDWX,h10.area_norm,1,0.013612592245430792,0.0,0.013612592245430792,0.013612592245430792,0.013612592245430792,0.013612592245430792
IDWX,h10.centre_r,1,0.7095010244157534,0.0,0.7095010244157534,0.7095010244157534,0.7095010244157534,0.7095010244157534
IDWX,h10.centre_t,1,-0.0022115620878936926,0.0,-0.0022115620878936926,-0.0022115620878936926,-0.0022115620878936926,-0.0022115620878936926
IDWX,h10.diameter_over_dial,1,0.13165139859962638,0.0,0.13165139859962638,0.13165139859962638,0.13165139859962638,0.13165139859962638
IDWX,h10.inner_r,1,0.6431513294315608,0.0,0.6431513294315608,0.6431513294315608,0.6431513294315608,0.6431513294315608
IDWX,h10.inner_t,1,0.0018541736826838684,0.0,0.0018541736826838684,0.0018541736826838684,0.0018541736826838684,0.0018541736826838684
IDWX,h10.outer_r,1,0.775373849974705,0.0,0.775373849974705,0.775373849974705,0.775373849974705,0.775373849974705
IDWX,h10.outer_t,1,-0.0045771673292237525,0.0,-0.0045771673292237525,-0.0045771673292237525,-0.0045771673292237525,-0.0045771673292237525
IDWX,h10.radial_span,1,0.1322225205431442,0.0,0.1322225205431442,0.1322225205431442,0.1322225205431442,0.1322225205431442
IDWX,h10.segmentation_confidence,1,0.9494136420545733,0.0,0.9494136420545733,0.9494136420545733,0.9494136420545733,0.9494136420545733
IDWX,h11.angular_residual_deg,1,-0.14345208191508618,0.0,-0.14345208191508618,-0.14345208191508618,-0.14345208191508618,-0.14345208191508618
IDWX,h11.anisotropy,1,1.020049505719584,0.0,1.020049505719584,1.020049505719584,1.020049505719584,1.020049505719584
IDWX,h11.area_norm,1,0.013604657187287143,0.0,0.013604657187287143,0.013604657187287143,0.013604657187287143,0.013604657187287143
IDWX,h11.centre_r,1,0.7077994400701276,0.0,0.7077994400701276,0.7077994400701276,0.7077994400701276,0.7077994400701276
IDWX,h11.centre_t,1,-0.0017721290517413446,0.0,-0.0017721290517413446,-0.0017721290517413446,-0.0017721290517413446,-0.0017721290517413446
IDWX,h11.diameter_over_dial,1,0.1316130218611344,0.0,0.1316130218611344,0.1316130218611344,0.1316130218611344,0.1316130218611344
IDWX,h11.inner_r,1,0.642367688593521,0.0,0.642367688593521,0.642367688593521,0.642367688593521,0.642367688593521
IDWX,h11.inner_t,1,-0.0020407144985979953,0.0,-0.0020407144985979953,-0.0020407144985979953,-0.0020407144985979953,-0.0020407144985979953
IDWX,h11.outer_r,1,0.7740971176498221,0.0,0.7740971176498221,0.7740971176498221,0.7740971176498221,0.7740971176498221
IDWX,h11.outer_t,1,0.00045691389284396866,0.0,0.00045691389284396866,0.00045691389284396866,0.00045691389284396866,0.00045691389284396866
IDWX,h11.radial_span,1,0.13172942905630114,0.0,0.13172942905630114,0.13172942905630114,0.13172942905630114,0.13172942905630114
IDWX,h11.segmentation_confidence,1,0.946935919823498,0.0,0.946935919823498,0.946935919823498,0.946935919823498,0.946935919823498
IDWX,h12.angular_residual_deg,1,-0.12759265421618693,0.0,-0.12759265421618693,-0.12759265421618693,-0.12759265421618693,-0.12759265421618693
IDWX,h12.anisotropy,1,1.826032924331344,0.0,1.826032924331344,1.826032924331344,1.826032924331344,1.826032924331344
IDWX,h12.area_norm,1,0.021738091784527926,0.0,0.021738091784527926,0.021738091784527926,0.021738091784527926,0.021738091784527926
IDWX,h12.axis_residual_deg,1,0.4342361829734216,0.0,0.4342361829734216,0.4342361829734216,0.4342361829734216,0.4342361829734216
IDWX,h12.centre_r,1,0.6945874484034581,0.0,0.6945874484034581,0.6945874484034581,0.6945874484034581,0.6945874484034581
IDWX,h12.centre_t,1,-0.0015467876234591038,0.0,-0.0015467876234591038,-0.0015467876234591038,-0.0015467876234591038,-0.0015467876234591038
IDWX,h12.diameter_over_dial,1,0.16636645721762403,0.0,0.16636645721762403,0.16636645721762403,0.16636645721762403,0.16636645721762403
IDWX,h12.inner_r,1,0.5702071409247297,0.0,0.5702071409247297,0.5702071409247297,0.5702071409247297,0.5702071409247297
IDWX,h12.inner_t,1,0.009521187965744728,0.0,0.009521187965744728,0.009521187965744728,0.009521187965744728,0.009521187965744728
IDWX,h12.outer_r,1,0.7713929517201346,0.0,0.7713929517201346,0.7713929517201346,0.7713929517201346,0.7713929517201346
IDWX,h12.outer_t,1,-0.0871767617192013,0.0,-0.0871767617192013,-0.0871767617192013,-0.0871767617192013,-0.0871767617192013
IDWX,h12.radial_span,1,0.20118581079540487,0.0,0.20118581079540487,0.20118581079540487,0.20118581079540487,0.20118581079540487
IDWX,h12.segmentation_confidence,1,0.9523449538704445,0.0,0.9523449538704445,0.9523449538704445,0.9523449538704445,0.9523449538704445
IDWX,h12.stage3_apex_r_projective,1,0.587861661514138,0.0,0.587861661514138,0.587861661514138,0.587861661514138,0.587861661514138
IDWX,h12.stage3_apex_r_projective_over_round_inner,1,0.8632329831338296,0.0,0.8632329831338296,0.8632329831338296,0.8632329831338296,0.8632329831338296
IDWX,h12.stage3_apex_r_simple,1,0.551179288828644,0.0,0.551179288828644,0.551179288828644,0.551179288828644,0.551179288828644
IDWX,h12.stage3_apex_tangential_offset_canonical,1,-0.0019217252653542692,0.0,-0.0019217252653542692,-0.0019217252653542692,-0.0019217252653542692,-0.0019217252653542692
IDWX,h12.stage3_apex_to_base_span_projective,1,0.23077971780453477,0.0,0.23077971780453477,0.23077971780453477,0.23077971780453477,0.23077971780453477
IDWX,h12.stage3_apex_to_base_span_simple,1,0.21358040699497305,0.0,0.21358040699497305,0.21358040699497305,0.21358040699497305,0.21358040699497305
IDWX,h12.stage3_axis_incidence_canonical,1,0.0034257848955207846,0.0,0.0034257848955207846,0.0034257848955207846,0.0034257848955207846,0.0034257848955207846
IDWX,h12.stage3_base_half_width_symmetry,1,1.5156114201183688e-16,0.0,1.5156114201183688e-16,1.5156114201183688e-16,1.5156114201183688e-16,1.5156114201183688e-16
IDWX,h12.stage3_base_line_angular_deviation_deg,1,1.097407530641264,0.0,1.097407530641264,1.097407530641264,1.097407530641264,1.097407530641264
IDWX,h12.stage3_base_r_projective,1,0.8186413793186728,0.0,0.8186413793186728,0.8186413793186728,0.8186413793186728,0.8186413793186728
IDWX,h12.stage3_base_r_projective_over_round_outer,1,0.9971271368071533,0.0,0.9971271368071533,0.9971271368071533,0.9971271368071533,0.9971271368071533
IDWX,h12.stage3_base_r_simple,1,0.764759695823617,0.0,0.764759695823617,0.764759695823617,0.764759695823617,0.764759695823617
IDWX,h12.stage3_base_tangential_offset_canonical,1,-0.0013389014933295456,0.0,-0.0013389014933295456,-0.0013389014933295456,-0.0013389014933295456,-0.0013389014933295456
IDWX,h12.stage3_base_to_minute_track_gap_projective,1,0.07235862068132726,0.0,0.07235862068132726,0.07235862068132726,0.07235862068132726,0.07235862068132726
IDWX,h12.stage3_base_to_minute_track_gap_simple,1,0.126240304176383,0.0,0.126240304176383,0.126240304176383,0.126240304176383,0.126240304176383
IDWX,h12.stage3_base_width_over_height,1,0.8574313189653376,0.0,0.8574313189653376,0.8574313189653376,0.8574313189653376,0.8574313189653376
IDWX,h12.stage3_centre_r_projective,1,0.7397500976019326,0.0,0.7397500976019326,0.7397500976019326,0.7397500976019326,0.7397500976019326
IDWX,h12.stage3_centre_r_projective_over_round_centre,1,0.9850201033314682,0.0,0.9850201033314682,0.9850201033314682,0.9850201033314682,0.9850201033314682
IDWX,h12.stage3_centre_r_simple,1,0.6919233746115043,0.0,0.6919233746115043,0.6919233746115043,0.6919233746115043,0.6919233746115043
IDWX,h12.stage3_centre_to_minute_track_gap_projective,1,0.15124990239806746,0.0,0.15124990239806746,0.15124990239806746,0.15124990239806746,0.15124990239806746
IDWX,h12.stage3_centre_to_minute_track_gap_simple,1,0.1990766253884957,0.0,0.1990766253884957,0.1990766253884957,0.1990766253884957,0.1990766253884957
IDWX,h12.stage3_centroid_angular_offset_deg,1,-0.1270492052969764,0.0,-0.1270492052969764,-0.1270492052969764,-0.1270492052969764,-0.1270492052969764
IDWX,h12.stage3_centroid_position_within_span,1,0.6589747054193645,0.0,0.6589747054193645,0.6589747054193645,0.6589747054193645,0.6589747054193645
IDWX,h12.stage3_centroid_tangential_offset_canonical,1,-0.0015342920490716608,0.0,-0.0015342920490716608,-0.0015342920490716608,-0.0015342920490716608,-0.0015342920490716608
IDWX,h12.stage3_symmetry_axis_angular_deviation_deg,1,0.15634982590103294,0.0,0.15634982590103294,0.15634982590103294,0.15634982590103294,0.15634982590103294
IDWX,h12.stage3_triangle_height_over_minute_track_r,1,0.239709542318552,0.0,0.239709542318552,0.239709542318552,0.239709542318552,0.239709542318552
IDWX,n_markers_segmented,1,11.0,0.0,11.0,11.0,11.0,11.0
IDWX,pose_confidence,1,0.9563185774946974,0.0,0.9563185774946974,0.9563185774946974,0.9563185774946974,0.9563185774946974
IDWX,tilt_deg,1,3.9249496722801447,0.0,3.9249496722801447,3.9249496722801447,3.9249496722801447,3.9249496722801447
Watchfinder,date_dx_window,1,0.004226731612402822,0.0,0.004226731612402822,0.004226731612402822,0.004226731612402822,0.004226731612402822
Watchfinder,date_dy_window,1,-0.019815486982818927,0.0,-0.019815486982818927,-0.019815486982818927,-0.019815486982818927,-0.019815486982818927
Watchfinder,date_offset_norm,1,0.02026126315138204,0.0,0.02026126315138204,0.02026126315138204,0.02026126315138204,0.02026126315138204
Watchfinder,date_window_h_px,1,34.0,0.0,34.0,34.0,34.0,34.0
Watchfinder,date_window_w_px,1,36.0,0.0,36.0,36.0,36.0,36.0
Watchfinder,dial_radius_px,1,131.82756958007803,0.0,131.82756958007803,131.82756958007803,131.82756958007803,131.82756958007803
Watchfinder,h01.angular_residual_deg,1,0.002016630906041428,0.0,0.002016630906041428,0.002016630906041428,0.002016630906041428,0.002016630906041428
Watchfinder,h01.anisotropy,1,1.1883554873472617,0.0,1.1883554873472617,1.1883554873472617,1.1883554873472617,1.1883554873472617
Watchfinder,h01.area_norm,1,0.019794564527232307,0.0,0.019794564527232307,0.019794564527232307,0.019794564527232307,0.019794564527232307
Watchfinder,h01.centre_r,1,0.7500528502682324,0.0,0.7500528502682324,0.7500528502682324,0.7500528502682324,0.7500528502682324
Watchfinder,h01.centre_t,1,2.6399497004780947e-05,0.0,2.6399497004780947e-05,2.6399497004780947e-05,2.6399497004780947e-05,2.6399497004780947e-05
Watchfinder,h01.diameter_over_dial,1,0.15875522771513406,0.0,0.15875522771513406,0.15875522771513406,0.15875522771513406,0.15875522771513406
Watchfinder,h01.inner_r,1,0.6677582162760548,0.0,0.6677582162760548,0.6677582162760548,0.6677582162760548,0.6677582162760548
Watchfinder,h01.inner_t,1,-0.005681692368649127,0.0,-0.005681692368649127,-0.005681692368649127,-0.005681692368649127,-0.005681692368649127
Watchfinder,h01.outer_r,1,0.831528274837776,0.0,0.831528274837776,0.831528274837776,0.831528274837776,0.831528274837776
Watchfinder,h01.outer_t,1,0.005500830170938886,0.0,0.005500830170938886,0.005500830170938886,0.005500830170938886,0.005500830170938886
Watchfinder,h01.radial_span,1,0.16377005856172122,0.0,0.16377005856172122,0.16377005856172122,0.16377005856172122,0.16377005856172122
Watchfinder,h01.segmentation_confidence,1,0.8810684580943802,0.0,0.8810684580943802,0.8810684580943802,0.8810684580943802,0.8810684580943802
Watchfinder,h04.angular_residual_deg,1,0.10294709084865161,0.0,0.10294709084865161,0.10294709084865161,0.10294709084865161,0.10294709084865161
Watchfinder,h04.anisotropy,1,1.2417535316520145,0.0,1.2417535316520145,1.2417535316520145,1.2417535316520145,1.2417535316520145
Watchfinder,h04.area_norm,1,0.019909649204716218,0.0,0.019909649204716218,0.019909649204716218,0.019909649204716218,0.019909649204716218
Watchfinder,h04.centre_r,1,0.745914183469298,0.0,0.745914183469298,0.745914183469298,0.745914183469298,0.745914183469298
Watchfinder,h04.centre_t,1,0.0013402344552898016,0.0,0.0013402344552898016,0.0013402344552898016,0.0013402344552898016,0.0013402344552898016
Watchfinder,h04.diameter_over_dial,1,0.15921605663138902,0.0,0.15921605663138902,0.15921605663138902,0.15921605663138902,0.15921605663138902
Watchfinder,h04.inner_r,1,0.6623582782201123,0.0,0.6623582782201123,0.6623582782201123,0.6623582782201123,0.6623582782201123
Watchfinder,h04.inner_t,1,0.004874943799665077,0.0,0.004874943799665077,0.004874943799665077,0.004874943799665077,0.004874943799665077
Watchfinder,h04.outer_r,1,0.8287951222126606,0.0,0.8287951222126606,0.8287951222126606,0.8287951222126606,0.8287951222126606
Watchfinder,h04.outer_t,1,0.006471014187192148,0.0,0.006471014187192148,0.006471014187192148,0.006471014187192148,0.006471014187192148
Watchfinder,h04.radial_span,1,0.16643684399254832,0.0,0.16643684399254832,0.16643684399254832,0.16643684399254832,0.16643684399254832
Watchfinder,h04.segmentation_confidence,1,0.8686930214308184,0.0,0.8686930214308184,0.8686930214308184,0.8686930214308184,0.8686930214308184
Watchfinder,h05.angular_residual_deg,1,0.17093436429417608,0.0,0.17093436429417608,0.17093436429417608,0.17093436429417608,0.17093436429417608
Watchfinder,h05.anisotropy,1,1.2354891499103682,0.0,1.2354891499103682,1.2354891499103682,1.2354891499103682,1.2354891499103682
Watchfinder,h05.area_norm,1,0.01988087803534524,0.0,0.01988087803534524,0.01988087803534524,0.01988087803534524,0.01988087803534524
Watchfinder,h05.centre_r,1,0.7461609601021886,0.0,0.7461609601021886,0.7461609601021886,0.7461609601021886,0.7461609601021886
Watchfinder,h05.centre_t,1,0.002226078933982467,0.0,0.002226078933982467,0.002226078933982467,0.002226078933982467,0.002226078933982467
Watchfinder,h05.diameter_over_dial,1,0.15910097453711045,0.0,0.15910097453711045,0.15910097453711045,0.15910097453711045,0.15910097453711045
Watchfinder,h05.inner_r,1,0.6635773098069545,0.0,0.6635773098069545,0.6635773098069545,0.6635773098069545,0.6635773098069545
Watchfinder,h05.inner_t,1,0.004764264315435085,0.0,0.004764264315435085,0.004764264315435085,0.004764264315435085,0.004764264315435085
Watchfinder,h05.outer_r,1,0.8307585169844791,0.0,0.8307585169844791,0.8307585169844791,0.8307585169844791,0.8307585169844791
Watchfinder,h05.outer_t,1,0.00022675819943823727,0.0,0.00022675819943823727,0.00022675819943823727,0.00022675819943823727,0.00022675819943823727
Watchfinder,h05.radial_span,1,0.1671812071775246,0.0,0.1671812071775246,0.1671812071775246,0.1671812071775246,0.1671812071775246
Watchfinder,h05.segmentation_confidence,1,0.8688543698078495,0.0,0.8688543698078495,0.8688543698078495,0.8688543698078495,0.8688543698078495
Watchfinder,h06.angular_residual_deg,1,0.4557627633263195,0.0,0.4557627633263195,0.4557627633263195,0.4557627633263195,0.4557627633263195
Watchfinder,h06.anisotropy,1,5.788057469916639,0.0,5.788057469916639,5.788057469916639,5.788057469916639,5.788057469916639
Watchfinder,h06.area_norm,1,0.027131212716831492,0.0,0.027131212716831492,0.027131212716831492,0.027131212716831492,0.027131212716831492
Watchfinder,h06.axis_residual_deg,1,1.1030108463874626,0.0,1.1030108463874626,1.1030108463874626,1.1030108463874626,1.1030108463874626
Watchfinder,h06.centre_r,1,0.6875285274882583,0.0,0.6875285274882583,0.6875285274882583,0.6875285274882583,0.6875285274882583
Watchfinder,h06.centre_t,1,0.005469102845962611,0.0,0.005469102845962611,0.005469102845962611,0.005469102845962611,0.005469102845962611
Watchfinder,h06.diameter_over_dial,1,0.18586159616147546,0.0,0.18586159616147546,0.18586159616147546,0.18586159616147546,0.18586159616147546
Watchfinder,h06.inner_r,1,0.557071001732949,0.0,0.557071001732949,0.557071001732949,0.557071001732949,0.557071001732949
Watchfinder,h06.inner_t,1,0.005247051093186262,0.0,0.005247051093186262,0.005247051093186262,0.005247051093186262,0.005247051093186262
Watchfinder,h06.outer_r,1,0.8158723662875788,0.0,0.8158723662875788,0.8158723662875788,0.8158723662875788,0.8158723662875788
Watchfinder,h06.outer_t,1,-0.03874758760400078,0.0,-0.03874758760400078,-0.03874758760400078,-0.03874758760400078,-0.03874758760400078
Watchfinder,h06.radial_span,1,0.25880136455462976,0.0,0.25880136455462976,0.25880136455462976,0.25880136455462976,0.25880136455462976
Watchfinder,h06.segmentation_confidence,1,0.7799632309471647,0.0,0.7799632309471647,0.7799632309471647,0.7799632309471647,0.7799632309471647
Watchfinder,h07.angular_residual_deg,1,0.13279932375178305,0.0,0.13279932375178305,0.13279932375178305,0.13279932375178305,0.13279932375178305
Watchfinder,h07.anisotropy,1,1.2233699129442321,0.0,1.2233699129442321,1.2233699129442321,1.2233699129442321,1.2233699129442321
Watchfinder,h07.area_norm,1,0.02016858972905501,0.0,0.02016858972905501,0.02016858972905501,0.02016858972905501,0.02016858972905501
Watchfinder,h07.centre_r,1,0.7462890643094245,0.0,0.7462890643094245,0.7462890643094245,0.7462890643094245,0.7462890643094245
Watchfinder,h07.centre_t,1,0.0017297410276562175,0.0,0.0017297410276562175,0.0017297410276562175,0.0017297410276562175,0.0017297410276562175
Watchfinder,h07.diameter_over_dial,1,0.16024807644577915,0.0,0.16024807644577915,0.16024807644577915,0.16024807644577915,0.16024807644577915
Watchfinder,h07.inner_r,1,0.6637845178636922,0.0,0.6637845178636922,0.6637845178636922,0.6637845178636922,0.6637845178636922
Watchfinder,h07.inner_t,1,0.004544917434931017,0.0,0.004544917434931017,0.004544917434931017,0.004544917434931017,0.004544917434931017
Watchfinder,h07.outer_r,1,0.8301280145008527,0.0,0.8301280145008527,0.8301280145008527,0.8301280145008527,0.8301280145008527
Watchfinder,h07.outer_t,1,-0.00025951607164220736,0.0,-0.00025951607164220736,-0.00025951607164220736,-0.00025951607164220736,-0.00025951607164220736
Watchfinder,h07.radial_span,1,0.16634349663716053,0.0,0.16634349663716053,0.16634349663716053,0.16634349663716053,0.16634349663716053
Watchfinder,h07.segmentation_confidence,1,0.8664359366076033,0.0,0.8664359366076033,0.8664359366076033,0.8664359366076033,0.8664359366076033
Watchfinder,h08.angular_residual_deg,1,2.0195887116046833,0.0,2.0195887116046833,2.0195887116046833,2.0195887116046833,2.0195887116046833
Watchfinder,h08.anisotropy,1,1.9683077018991275,0.0,1.9683077018991275,1.9683077018991275,1.9683077018991275,1.9683077018991275
Watchfinder,h08.area_norm,1,0.008660121980664135,0.0,0.008660121980664135,0.008660121980664135,0.008660121980664135,0.008660121980664135
Watchfinder,h08.centre_r,1,0.7493750876000214,0.0,0.7493750876000214,0.7493750876000214,0.7493750876000214,0.7493750876000214
Watchfinder,h08.centre_t,1,0.026425272183145887,0.0,0.026425272183145887,0.026425272183145887,0.026425272183145887,0.026425272183145887
Watchfinder,h08.diameter_over_dial,1,0.10500671296641838,0.0,0.10500671296641838,0.10500671296641838,0.10500671296641838,0.10500671296641838
Watchfinder,h08.inner_r,1,0.6978230979049865,0.0,0.6978230979049865,0.6978230979049865,0.6978230979049865,0.6978230979049865
